transaction_id,customer_id,product_id,store_id,date,quantity,unit_price,total_amount
558,3,163,8,2025-11-17,1,115.83,115.83
559,296,54,3,2025-10-08,1,53.77,53.77
560,67,196,10,2026-05-17,1,65.5,65.5
561,207,163,7,2026-03-21,2,115.83,231.66
562,20,99,9,2026-05-04,1,163.45,163.45
563,487,188,1,2025-07-24,2,82.64,165.28
564,98,194,1,2025-11-26,5,54.14,270.7
565,128,161,4,2025-01-05,3,165.69,497.07
566,53,80,7,2025-12-19,2,63.13,126.26
567,86,151,2,2026-05-31,2,95.4,190.8
568,234,77,9,2025-02-16,2,68.96,137.92
569,455,87,3,2026-06-21,2,191.79,383.58
570,385,126,4,2025-12-17,3,69.28,207.84
571,117,104,4,2025-06-18,1,92.41,92.41
572,12,55,10,2025-05-15,3,270.5,811.5
573,188,44,1,2026-06-01,1,78.09,78.09
574,395,164,9,2026-01-20,2,83.09,166.18
575,339,153,2,2025-02-19,1,61.44,61.44
576,60,13,7,2025-01-21,3,142.56,427.68
577,281,98,5,2026-03-31,1,53.88,53.88
578,106,180,1,2026-05-01,1,19.96,19.96
579,340,108,9,2025-11-05,1,94.32,94.32
580,359,160,3,2025-10-04,3,129.83,389.49
581,369,27,10,2026-03-05,3,97.23,291.69
582,402,73,2,2025-05-01,1,73.48,73.48
583,103,51,5,2026-05-25,3,137.13,411.39
584,361,52,7,2026-06-20,2,134.56,269.12
585,281,42,8,2025-10-30,1,37.44,37.44
586,170,177,4,2025-08-01,2,120.33,240.66
587,46,4,2,2025-01-03,3,126.41,379.23
588,400,39,9,2026-05-21,1,181.99,181.99
589,52,186,5,2025-03-18,3,25.18,75.54
590,136,117,8,2025-08-25,2,173.77,347.54
591,448,26,1,2025-02-21,1,156.58,156.58
592,161,93,7,2025-10-25,3,220.98,662.94
593,5,25,3,2025-04-29,1,51.57,51.57
594,458,85,8,2025-06-24,2,132.71,265.42
595,191,188,6,2025-10-02,1,82.64,82.64
596,205,30,8,2025-07-07,2,193.24,386.48
597,436,99,8,2025-10-06,3,163.45,490.35
598,58,167,3,2026-03-08,1,27.24,27.24
599,214,41,10,2025-03-02,1,142.26,142.26
600,225,146,3,2026-05-10,3,91.41,274.23
601,314,200,1,2026-01-24,2,201.53,403.06
602,58,124,7,2025-05-14,2,225.01,450.02
603,134,12,6,2026-03-28,1,186.87,186.87
604,269,181,10,2025-01-13,3,120.85,362.55
605,266,172,9,2025-08-18,2,153.18,306.36
606,373,111,4,2025-04-08,3,262.9,788.7
607,347,89,7,2026-05-09,3,180.83,542.49
608,28,143,1,2025-06-02,3,145.71,437.13
609,437,130,8,2025-06-10,2,103.95,207.9
610,165,20,4,2025-06-19,2,63.22,126.44
611,260,72,4,2025-12-05,1,76.33,76.33
612,41,104,8,2026-01-23,1,92.41,92.41
613,46,147,8,2026-03-31,2,123.38,246.76
614,255,81,1,2026-04-03,1,27.64,27.64
615,19,104,9,2025-04-16,2,92.41,184.82
616,494,24,10,2025-01-01,3,186.91,560.73
617,106,131,8,2025-11-08,5,99.03,495.15
618,419,94,4,2025-12-16,1,45.02,45.02
619,393,85,10,2026-04-11,3,132.71,398.13
620,187,184,8,2026-04-30,3,41.71,125.13
621,114,25,1,2025-04-27,3,51.57,154.71
622,281,91,9,2025-12-16,3,22.88,68.64
623,24,180,3,2026-01-18,1,19.96,19.96
624,381,36,7,2026-05-20,3,171.21,513.63
625,101,66,4,2025-04-20,3,56.81,170.43
626,235,101,4,2025-05-04,1,68.14,68.14
627,24,28,10,2025-12-13,4,197.74,790.96
628,235,198,10,2025-05-07,2,78.45,156.9
629,3,35,9,2026-06-01,2,140.08,280.16
630,430,142,10,2025-02-19,2,71.47,142.94
631,355,131,10,2026-05-10,1,99.03,99.03
632,54,188,7,2025-06-27,1,82.64,82.64
633,215,130,10,2025-11-26,4,103.95,415.8
634,494,71,6,2025-09-12,2,146.22,292.44
635,71,116,7,2025-10-29,1,27.31,27.31
636,281,77,6,2026-06-09,3,68.96,206.88
637,320,52,5,2025-08-11,1,134.56,134.56
638,364,173,3,2025-12-20,2,185.21,370.42
639,327,139,6,2026-05-31,3,103.98,311.94
640,288,195,8,2025-04-29,2,75.8,151.6
641,458,173,9,2026-03-04,3,185.21,555.63
642,268,109,2,2025-10-20,1,375.05,375.05
643,28,98,1,2025-01-26,1,53.88,53.88
644,147,69,5,2025-07-24,1,150.58,150.58
645,402,16,5,2025-05-30,3,186.29,558.87
646,17,193,6,2025-07-28,3,114.08,342.24
647,445,27,9,2026-04-09,3,97.23,291.69
648,288,191,7,2025-08-18,3,84.71,254.13
649,148,131,1,2025-09-01,3,99.03,297.09
650,490,100,6,2026-01-26,2,159.05,318.1
651,129,4,4,2025-02-25,3,126.41,379.23
652,361,58,6,2026-03-30,3,6.58,19.74
653,494,199,4,2025-07-21,3,180.3,540.9
654,350,115,2,2025-10-29,1,123.06,123.06
655,264,45,2,2025-07-11,3,115.74,347.22
656,143,11,9,2026-01-22,2,189.68,379.36
657,300,34,5,2025-09-28,1,190.72,190.72
658,364,85,3,2025-01-06,2,132.71,265.42
659,306,40,1,2025-02-10,2,22.62,45.24
660,282,126,6,2025-11-05,5,69.28,346.4
661,270,182,4,2025-03-16,2,118.16,236.32
662,403,134,9,2025-07-08,1,195.04,195.04
663,275,107,7,2025-06-13,3,282.91,848.73
664,453,90,4,2025-04-05,1,111.71,111.71
665,151,85,4,2025-12-06,3,132.71,398.13
666,422,122,1,2026-06-28,3,190.95,572.85
667,229,172,4,2025-04-28,2,153.18,306.36
668,454,11,6,2025-09-07,3,189.68,569.04
669,132,30,9,2026-01-26,2,193.24,386.48
670,421,7,6,2025-10-17,3,176.77,530.31
671,250,131,1,2026-06-11,2,99.03,198.06
672,165,167,9,2025-10-31,1,27.24,27.24
673,498,25,9,2025-03-26,1,51.57,51.57
674,108,161,4,2025-01-08,1,165.69,165.69
675,276,27,7,2026-03-11,1,97.23,97.23
676,79,192,1,2025-03-15,3,121.59,364.77
677,20,184,2,2026-04-16,2,41.71,83.42
678,407,14,5,2025-03-17,1,196.15,196.15
679,467,148,5,2025-03-14,1,47.04,47.04
680,323,100,7,2026-02-22,2,159.05,318.1
681,200,81,2,2026-03-20,1,27.64,27.64
682,317,165,2,2025-01-07,3,174.75,524.25
683,184,180,9,2025-02-16,1,19.96,19.96
684,155,75,10,2025-04-19,3,79.3,237.9
685,196,73,7,2025-03-30,2,73.48,146.96
686,274,122,4,2025-02-01,1,190.95,190.95
687,408,192,9,2025-05-20,2,121.59,243.18
688,153,163,6,2025-10-30,1,115.83,115.83
689,73,142,2,2025-01-12,3,71.47,214.41
690,306,2,7,2025-02-12,3,174.53,523.59
691,384,79,6,2025-03-29,1,63.93,63.93
692,436,106,9,2025-08-05,3,48.2,144.6
693,114,42,10,2025-05-26,1,37.44,37.44
694,93,50,10,2025-09-16,1,6.83,6.83
695,237,193,9,2025-02-25,3,114.08,342.24
696,35,75,5,2025-03-16,3,79.3,237.9
697,298,51,8,2025-04-11,3,137.13,411.39
698,344,92,4,2025-12-05,2,129.7,259.4
699,36,73,4,2025-04-13,3,73.48,220.44
700,169,125,10,2025-11-22,4,16.7,66.8
701,79,178,10,2025-11-10,5,19.47,97.35
702,87,81,1,2026-01-09,2,27.64,55.28
703,365,64,7,2025-11-17,2,76.15,152.3
704,348,93,6,2025-10-11,1,220.98,220.98
705,184,119,5,2026-05-07,2,166.35,332.7
706,90,142,10,2026-05-14,1,71.47,71.47
707,457,72,9,2025-03-25,1,76.33,76.33
708,454,68,2,2025-07-21,3,73.0,219.0
709,324,5,1,2025-03-19,3,91.2,273.6
710,109,197,1,2026-02-19,3,174.05,522.15
711,242,140,3,2025-09-24,3,128.47,385.41
712,457,101,10,2026-01-10,1,68.14,68.14
713,257,35,9,2025-10-25,2,140.08,280.16
714,258,102,1,2025-04-03,2,15.22,30.44
715,85,158,9,2025-09-02,3,119.48,358.44
716,92,115,10,2025-05-24,1,123.06,123.06
717,248,189,6,2025-05-30,3,106.94,320.82
718,119,57,2,2025-02-11,2,62.57,125.14
719,22,95,4,2025-09-28,1,156.71,156.71
720,241,93,8,2026-06-15,2,220.98,441.96
721,166,11,2,2025-02-17,3,189.68,569.04
722,428,163,5,2026-06-18,2,115.83,231.66
723,194,97,6,2025-06-28,3,117.38,352.14
724,193,133,4,2025-03-21,2,255.04,510.08
725,419,104,6,2026-06-13,2,92.41,184.82
726,4,124,9,2026-05-14,3,225.01,675.03
727,118,113,2,2025-05-23,1,143.87,143.87
728,109,165,3,2026-06-11,2,174.75,349.5
729,309,41,2,2025-07-11,2,142.26,284.52
730,369,107,2,2025-08-24,2,282.91,565.82
731,246,173,4,2026-05-09,2,185.21,370.42
732,12,166,4,2025-06-15,2,46.73,93.46
733,304,33,3,2025-02-14,3,174.83,524.49
734,21,162,10,2025-05-18,3,94.72,284.16
735,133,15,3,2025-05-31,1,112.5,112.5
736,497,104,10,2026-06-14,3,92.41,277.23
737,339,185,5,2025-01-20,3,102.77,308.31
738,311,56,8,2025-03-29,2,68.17,136.34
739,426,44,7,2026-05-09,1,78.09,78.09
740,320,150,9,2025-05-27,1,107.75,107.75
741,352,43,6,2025-09-28,3,25.66,76.98
742,36,153,4,2026-04-10,3,61.44,184.32
743,56,99,1,2026-01-23,1,163.45,163.45
744,351,134,7,2025-07-27,3,195.04,585.12
745,91,156,8,2025-06-03,1,113.95,113.95
746,386,137,2,2025-02-09,3,70.81,212.43
747,67,124,10,2025-04-06,3,225.01,675.03
748,333,199,7,2025-01-02,3,180.3,540.9
749,448,108,1,2026-06-19,2,94.32,188.64
750,481,110,8,2026-06-27,1,26.05,26.05
751,412,90,10,2026-01-26,3,111.71,335.13
752,131,109,8,2025-04-11,1,375.05,375.05
753,307,22,9,2025-08-27,2,90.63,181.26
754,3,66,1,2026-02-23,1,56.81,56.81
755,4,31,7,2026-06-20,3,272.37,817.11
756,210,177,6,2025-07-30,2,120.33,240.66
757,334,40,10,2025-04-20,2,22.62,45.24
758,217,67,10,2025-09-17,3,102.85,308.55
759,349,157,7,2026-01-10,2,147.85,295.7
760,402,106,9,2025-07-28,3,48.2,144.6
761,287,46,9,2026-05-10,2,43.42,86.84
762,296,65,6,2026-05-11,2,266.52,533.04
763,438,189,2,2026-02-12,1,106.94,106.94
764,487,115,3,2025-08-24,3,123.06,369.18
765,206,55,6,2025-04-13,3,270.5,811.5
766,494,42,1,2025-02-23,2,37.44,74.88
767,475,38,10,2025-04-04,2,12.0,24.0
768,135,23,4,2026-03-22,1,153.76,153.76
769,20,21,7,2026-01-15,3,199.79,599.37
770,267,158,5,2026-02-15,3,119.48,358.44
771,328,199,8,2025-02-28,1,180.3,180.3
772,436,3,9,2026-03-26,1,15.57,15.57
773,402,50,10,2025-10-20,1,6.83,6.83
774,119,133,10,2026-06-07,3,255.04,765.12
775,185,173,4,2025-06-23,1,185.21,185.21
776,142,41,7,2025-01-01,1,142.26,142.26
777,208,172,10,2025-12-28,4,153.18,612.72
778,378,133,2,2025-07-25,1,255.04,255.04
779,372,141,9,2025-04-03,2,206.49,412.98
780,116,89,10,2025-12-23,3,180.83,542.49
781,295,117,1,2025-07-19,2,173.77,347.54
782,260,45,2,2025-09-25,2,115.74,231.48
783,175,129,2,2025-03-16,2,65.93,131.86
784,417,66,10,2026-06-10,3,56.81,170.43
785,495,178,7,2025-09-14,2,19.47,38.94
786,388,198,6,2026-05-11,1,78.45,78.45
787,460,175,10,2026-04-15,2,173.53,347.06
788,133,124,2,2025-01-29,1,225.01,225.01
789,347,163,4,2026-01-27,1,115.83,115.83
790,265,106,9,2025-11-20,3,48.2,144.6
791,128,180,5,2025-01-10,2,19.96,39.92
792,384,103,6,2025-04-06,3,27.16,81.48
793,244,142,6,2025-03-19,1,71.47,71.47
794,138,56,3,2025-12-29,5,68.17,340.85
795,103,128,4,2025-07-14,3,15.03,45.09
796,118,68,4,2025-09-05,1,73.0,73.0
797,80,159,2,2025-09-13,2,88.71,177.42
798,490,21,8,2025-05-03,3,199.79,599.37
799,491,196,1,2025-01-07,3,65.5,196.5
800,162,96,8,2026-05-09,3,156.0,468.0
801,392,126,9,2025-10-09,1,69.28,69.28
802,385,102,10,2025-10-14,1,15.22,15.22
803,410,14,7,2025-05-12,3,196.15,588.45
804,258,139,6,2026-05-05,1,103.98,103.98
805,235,176,2,2026-02-08,1,87.93,87.93
806,353,118,1,2026-06-15,2,178.18,356.36
807,195,173,10,2025-01-13,1,185.21,185.21
808,314,84,5,2025-04-14,2,119.53,239.06
809,122,141,5,2025-07-11,2,206.49,412.98
810,188,157,3,2026-04-28,2,147.85,295.7
811,215,109,6,2026-05-26,1,375.05,375.05
812,231,103,3,2026-01-09,2,27.16,54.32
813,118,148,2,2025-05-15,3,47.04,141.12
814,222,61,7,2025-10-04,3,53.87,161.61
815,77,38,8,2025-07-20,3,12.0,36.0
816,256,46,3,2025-01-10,2,43.42,86.84
817,162,137,8,2026-06-14,3,70.81,212.43
818,440,65,10,2025-11-04,5,266.52,1332.6
819,354,102,3,2025-02-18,1,15.22,15.22
820,244,56,2,2025-03-03,2,68.17,136.34
821,134,191,6,2026-04-06,2,84.71,169.42
822,478,144,5,2026-01-04,3,21.57,64.71
823,63,6,6,2025-12-19,4,36.02,144.08
824,333,148,9,2025-07-23,3,47.04,141.12
825,182,200,6,2025-06-28,2,201.53,403.06
826,229,125,2,2026-06-07,3,16.7,50.1
827,238,158,3,2026-01-26,2,119.48,238.96
828,216,164,10,2025-06-21,2,83.09,166.18
829,83,19,6,2026-02-19,1,165.01,165.01
830,335,81,5,2025-08-22,2,27.64,55.28
831,203,155,5,2025-10-01,3,108.85,326.55
832,383,200,10,2026-04-01,2,201.53,403.06
833,86,116,3,2026-06-18,2,27.31,54.62
834,121,33,5,2025-01-24,3,174.83,524.49
835,204,54,2,2025-03-23,1,53.77,53.77
836,281,17,1,2025-04-08,2,107.85,215.7
837,269,198,2,2025-01-27,2,78.45,156.9
838,80,68,2,2025-04-17,3,73.0,219.0
839,127,80,5,2026-02-04,1,63.13,63.13
840,68,161,9,2026-03-30,1,165.69,165.69
841,340,8,6,2025-06-24,1,18.11,18.11
842,500,122,9,2025-11-30,4,190.95,763.8
843,70,141,9,2025-10-06,2,206.49,412.98
844,234,152,10,2025-07-01,3,87.76,263.28
845,328,135,9,2026-03-22,3,136.62,409.86
846,277,89,4,2025-11-14,4,180.83,723.32
847,188,114,7,2025-04-02,2,108.46,216.92
848,6,40,1,2025-09-24,2,22.62,45.24
849,177,195,5,2026-06-20,1,75.8,75.8
850,353,137,8,2026-04-26,1,70.81,70.81
851,393,77,7,2026-05-04,1,68.96,68.96
852,408,153,1,2025-10-27,1,61.44,61.44
853,452,49,9,2026-01-18,2,54.53,109.06
854,84,102,7,2026-03-24,1,15.22,15.22
855,41,57,7,2026-01-23,2,62.57,125.14
856,414,133,5,2025-09-03,3,255.04,765.12
857,273,167,5,2025-10-19,3,27.24,81.72
858,94,49,3,2026-02-27,1,54.53,54.53
859,234,29,10,2025-10-24,3,193.14,579.42
860,319,70,8,2026-04-09,3,121.39,364.17
861,78,83,1,2025-07-12,1,135.74,135.74
862,145,48,5,2025-01-23,1,32.91,32.91
863,373,184,1,2025-05-09,2,41.71,83.42
864,8,24,8,2025-08-27,1,186.91,186.91
865,160,88,8,2025-08-11,2,102.98,205.96
866,406,119,1,2026-01-16,3,166.35,499.05
867,29,21,5,2025-12-05,2,199.79,399.58
868,241,19,3,2026-02-06,3,165.01,495.03
869,425,65,1,2025-07-16,2,266.52,533.04
870,128,197,7,2025-05-05,3,174.05,522.15
871,18,64,4,2026-03-30,3,76.15,228.45
872,267,189,4,2026-04-17,1,106.94,106.94
873,493,100,5,2026-04-30,3,159.05,477.15
874,382,41,9,2025-11-27,1,142.26,142.26
875,247,32,5,2026-06-18,2,7.99,15.98
876,443,93,4,2025-07-23,1,220.98,220.98
877,223,61,6,2025-04-26,3,53.87,161.61
878,300,43,2,2025-01-16,2,25.66,51.32
879,497,63,1,2026-02-10,1,158.78,158.78
880,80,177,6,2026-05-02,3,120.33,360.99
881,256,64,2,2025-04-02,1,76.15,76.15
882,31,195,6,2025-12-13,1,75.8,75.8
883,406,180,2,2025-06-07,3,19.96,59.88
884,163,125,9,2025-05-09,1,16.7,16.7
885,11,113,7,2025-12-22,2,143.87,287.74
886,129,186,1,2026-01-02,1,25.18,25.18
887,287,181,5,2026-05-12,2,120.85,241.7
888,96,49,9,2026-05-17,3,54.53,163.59
889,141,83,10,2025-12-23,4,135.74,542.96
890,80,18,8,2025-06-14,3,187.18,561.54
891,188,68,8,2025-10-30,3,73.0,219.0
892,260,199,7,2025-01-01,3,180.3,540.9
893,439,5,6,2025-07-09,3,91.2,273.6
894,33,83,9,2025-09-02,3,135.74,407.22
895,350,49,8,2026-02-01,3,54.53,163.59
896,166,157,7,2025-06-07,2,147.85,295.7
897,268,29,2,2025-11-26,1,193.14,193.14
898,448,34,1,2025-02-14,1,190.72,190.72
899,99,28,2,2025-07-26,2,197.74,395.48
900,429,147,7,2025-02-02,3,123.38,370.14
901,360,135,10,2026-05-17,3,136.62,409.86
902,114,13,10,2025-09-20,2,142.56,285.12
903,336,4,8,2025-03-14,1,126.41,126.41
904,32,120,6,2025-03-23,3,147.27,441.81
905,30,95,10,2026-03-02,3,156.71,470.13
906,376,136,2,2025-09-30,1,213.63,213.63
907,492,20,9,2025-11-08,2,63.22,126.44
908,119,26,9,2025-04-10,3,156.58,469.74
909,270,49,4,2026-01-30,1,54.53,54.53
910,286,143,7,2025-07-03,3,145.71,437.13
911,296,197,6,2025-04-19,3,174.05,522.15
912,219,180,2,2026-04-15,3,19.96,59.88
913,206,47,9,2025-06-20,3,138.21,414.63
914,274,169,10,2025-12-12,2,18.93,37.86
915,282,91,6,2026-03-30,2,22.88,45.76
916,221,106,6,2026-01-16,3,48.2,144.6
917,110,145,7,2025-09-04,3,39.9,119.7
918,230,93,7,2025-09-18,2,220.98,441.96
919,146,186,10,2025-01-01,1,25.18,25.18
920,456,133,5,2025-01-17,1,255.04,255.04
921,110,77,6,2025-01-07,1,68.96,68.96
922,422,198,5,2025-01-23,3,78.45,235.35
923,475,143,10,2026-06-08,3,145.71,437.13
924,236,25,6,2025-06-08,1,51.57,51.57
925,188,36,10,2025-06-09,2,171.21,342.42
926,416,60,5,2025-09-13,2,105.16,210.32
927,292,147,4,2025-04-05,2,123.38,246.76
928,406,186,8,2025-03-21,2,25.18,50.36
929,360,125,10,2025-06-27,3,16.7,50.1
930,154,153,1,2025-04-08,3,61.44,184.32
931,472,21,6,2026-01-26,1,199.79,199.79
932,477,112,2,2025-12-23,4,50.32,201.28
933,435,192,10,2025-08-21,3,121.59,364.77
934,196,163,1,2025-01-12,3,115.83,347.49
935,164,135,9,2025-11-09,1,136.62,136.62
936,358,84,4,2025-06-03,3,119.53,358.59
937,375,13,7,2025-06-06,3,142.56,427.68
938,295,193,9,2026-04-02,3,114.08,342.24
939,149,57,7,2025-04-03,2,62.57,125.14
940,43,34,8,2025-06-01,2,190.72,381.44
941,135,141,2,2025-02-20,2,206.49,412.98
942,397,129,3,2026-02-13,2,65.93,131.86
943,102,124,8,2025-05-19,3,225.01,675.03
944,101,167,9,2026-02-09,3,27.24,81.72
945,37,64,5,2026-06-21,1,76.15,76.15
946,474,83,10,2026-03-17,3,135.74,407.22
947,212,29,7,2025-04-02,3,193.14,579.42
948,165,90,6,2026-01-10,1,111.71,111.71
949,87,198,6,2025-01-25,2,78.45,156.9
950,226,160,1,2026-03-29,1,129.83,129.83
951,192,52,3,2025-08-28,3,134.56,403.68
952,28,29,4,2025-03-29,3,193.14,579.42
953,176,74,2,2025-06-01,1,151.06,151.06
954,12,116,6,2025-11-09,4,27.31,109.24
955,109,190,4,2025-08-03,3,77.71,233.13
956,281,193,8,2026-06-20,2,114.08,228.16
957,343,178,1,2025-05-25,3,19.47,58.41
958,270,150,1,2026-01-21,3,107.75,323.25
959,146,44,4,2025-09-19,1,78.09,78.09
960,336,14,1,2025-10-05,2,196.15,392.3
961,139,100,6,2025-03-10,3,159.05,477.15
962,445,5,7,2025-04-21,2,91.2,182.4
963,364,98,2,2025-08-25,3,53.88,161.64
964,273,125,2,2025-11-20,5,16.7,83.5
965,495,51,8,2025-07-10,3,137.13,411.39
966,473,11,9,2025-01-23,1,189.68,189.68
967,202,86,3,2025-11-09,4,84.58,338.32
968,181,89,6,2025-01-19,3,180.83,542.49
969,142,61,1,2025-11-06,5,53.87,269.35
970,484,100,9,2025-09-21,1,159.05,159.05
971,175,58,7,2025-10-14,1,6.58,6.58
972,196,23,9,2025-05-21,3,153.76,461.28
973,294,107,3,2025-08-21,1,282.91,282.91
974,169,80,8,2026-03-13,3,63.13,189.39
975,71,53,10,2025-05-15,3,129.59,388.77
976,353,36,9,2025-07-27,2,171.21,342.42
977,336,111,10,2025-05-19,1,262.9,262.9
978,286,82,9,2025-06-11,1,31.45,31.45
979,430,48,3,2025-05-02,2,32.91,65.82
980,451,196,7,2025-01-31,2,65.5,131.0
981,382,78,5,2026-02-26,2,149.07,298.14
982,55,200,3,2025-06-05,1,201.53,201.53
983,316,7,5,2025-07-09,3,176.77,530.31
984,119,153,1,2025-08-25,1,61.44,61.44
985,400,21,8,2026-01-03,3,199.79,599.37
986,241,129,6,2025-05-18,3,65.93,197.79
987,243,100,3,2025-07-08,2,159.05,318.1
988,17,50,7,2025-06-17,1,6.83,6.83
989,114,70,4,2025-01-16,2,121.39,242.78
990,475,17,8,2025-07-29,1,107.85,107.85
991,444,177,8,2026-05-17,2,120.33,240.66
992,398,110,1,2025-09-10,2,26.05,52.1
993,202,185,10,2026-01-25,2,102.77,205.54
994,403,165,1,2026-06-22,3,174.75,524.25
995,234,28,1,2026-06-18,2,197.74,395.48
996,203,133,1,2025-09-09,3,255.04,765.12
997,493,133,1,2026-02-01,3,255.04,765.12
998,204,75,5,2025-07-14,2,79.3,158.6
999,217,119,5,2025-10-20,1,166.35,166.35
1000,463,177,3,2025-02-25,3,120.33,360.99
1001,47,166,9,2026-04-20,2,46.73,93.46
1002,481,47,9,2025-04-26,3,138.21,414.63
1003,166,101,8,2025-05-19,2,68.14,136.28
1004,303,46,4,2025-01-26,2,43.42,86.84
1005,166,24,3,2026-04-11,2,186.91,373.82
1006,362,24,8,2025-05-07,1,186.91,186.91
1007,363,22,7,2026-01-07,3,90.63,271.89
1008,194,157,9,2026-06-08,1,147.85,147.85
1009,468,12,6,2026-01-25,1,186.87,186.87
1010,92,42,1,2025-06-03,1,37.44,37.44
1011,374,79,8,2026-03-06,2,63.93,127.86
1012,61,161,3,2025-10-23,1,165.69,165.69
1013,392,1,5,2025-07-27,3,165.86,497.58
1014,438,118,8,2025-01-13,2,178.18,356.36
1015,122,156,4,2025-01-06,2,113.95,227.9
1016,227,117,2,2026-05-03,2,173.77,347.54
1017,143,63,10,2025-01-07,3,158.78,476.34
1018,76,13,1,2025-08-01,1,142.56,142.56
1019,438,10,1,2025-12-24,2,143.63,287.26
1020,26,85,2,2025-11-02,1,132.71,132.71
1021,345,46,5,2026-03-03,1,43.42,43.42
1022,297,117,6,2025-07-01,3,173.77,521.31
1023,166,24,6,2025-02-06,2,186.91,373.82
1024,432,18,9,2026-01-24,2,187.18,374.36
1025,69,75,2,2025-03-08,2,79.3,158.6
1026,212,85,9,2025-10-09,3,132.71,398.13
1027,314,179,1,2025-08-03,1,12.33,12.33
1028,323,147,9,2025-04-22,3,123.38,370.14
1029,353,124,10,2025-03-31,3,225.01,675.03
1030,435,110,6,2025-10-22,3,26.05,78.15
1031,320,135,6,2025-09-23,3,136.62,409.86
1032,255,158,9,2025-05-13,3,119.48,358.44
1033,453,127,10,2026-05-25,1,73.95,73.95
1034,100,182,1,2025-08-27,2,118.16,236.32
1035,321,7,2,2025-05-02,2,176.77,353.54
1036,212,158,1,2025-08-01,2,119.48,238.96
1037,413,90,4,2025-12-08,5,111.71,558.55
1038,354,164,5,2025-01-12,1,83.09,83.09
1039,154,18,9,2025-09-18,2,187.18,374.36
1040,59,197,6,2025-11-28,1,174.05,174.05
1041,316,102,1,2025-12-16,5,15.22,76.1
1042,427,50,6,2025-06-29,2,6.83,13.66
1043,331,122,3,2026-05-06,1,190.95,190.95
1044,236,40,9,2026-05-09,3,22.62,67.86
1045,476,119,1,2025-12-10,4,166.35,665.4
1046,372,77,6,2026-06-18,3,68.96,206.88
1047,351,54,6,2025-01-20,3,53.77,161.31
1048,144,17,1,2025-12-29,2,107.85,215.7
1049,432,97,3,2025-12-14,5,117.38,586.9
1050,60,48,5,2026-02-03,3,32.91,98.73
1051,140,182,7,2025-11-19,1,118.16,118.16
1052,191,128,8,2025-03-30,1,15.03,15.03
1053,155,56,3,2025-11-06,5,68.17,340.85
1054,399,96,4,2025-04-25,1,156.0,156.0
1055,13,114,8,2025-04-05,3,108.46,325.38
1056,175,40,8,2026-05-28,1,22.62,22.62
1057,74,80,2,2026-06-21,2,63.13,126.26
1058,106,174,1,2026-06-13,1,128.88,128.88
1059,443,100,9,2026-04-16,3,159.05,477.15
1060,478,2,1,2025-04-29,2,174.53,349.06
1061,456,86,1,2025-03-31,2,84.58,169.16
1062,382,134,5,2025-04-16,3,195.04,585.12
1063,328,148,4,2025-01-24,2,47.04,94.08
1064,147,52,5,2025-11-25,2,134.56,269.12
1065,344,82,2,2026-06-30,2,31.45,62.9
1066,141,39,2,2025-10-07,1,181.99,181.99
1067,264,160,2,2025-01-16,3,129.83,389.49
1068,282,139,6,2025-07-31,2,103.98,207.96
1069,412,37,5,2025-10-05,3,191.06,573.18
1070,160,44,10,2025-09-08,1,78.09,78.09
1071,26,139,3,2025-12-13,4,103.98,415.92
1072,26,121,2,2025-01-30,3,65.94,197.82
1073,219,14,7,2026-01-28,1,196.15,196.15
1074,457,181,10,2025-07-03,3,120.85,362.55
1075,160,158,6,2026-04-02,2,119.48,238.96
1076,415,183,9,2025-07-22,3,182.26,546.78
1077,291,194,3,2025-03-22,2,54.14,108.28
1078,50,179,8,2025-04-06,2,12.33,24.66
1079,241,176,4,2025-11-14,4,87.93,351.72
1080,133,37,6,2025-08-18,3,191.06,573.18
1081,470,47,6,2026-02-06,3,138.21,414.63
1082,16,117,2,2025-11-29,4,173.77,695.08
1083,246,29,8,2026-05-02,2,193.14,386.28
1084,310,73,10,2025-06-24,2,73.48,146.96
1085,208,131,2,2025-05-11,1,99.03,99.03
1086,406,143,5,2025-11-30,1,145.71,145.71
1087,303,119,7,2026-06-30,2,166.35,332.7
1088,281,159,3,2025-09-02,1,88.71,88.71
1089,175,99,4,2026-05-09,1,163.45,163.45
1090,404,112,6,2026-03-18,3,50.32,150.96
1091,343,45,2,2025-08-30,3,115.74,347.22
1092,306,30,8,2026-05-14,3,193.24,579.72
1093,421,143,8,2025-11-30,1,145.71,145.71
1094,36,79,10,2025-06-30,2,63.93,127.86
1095,395,176,7,2025-04-22,3,87.93,263.79
1096,47,127,4,2025-12-02,1,73.95,73.95
1097,415,149,1,2025-05-23,3,93.19,279.57
1098,232,170,9,2025-05-31,1,34.81,34.81
1099,296,100,8,2025-10-26,3,159.05,477.15
1100,450,53,6,2025-07-20,3,129.59,388.77
1101,471,146,7,2025-11-03,3,91.41,274.23
1102,5,23,10,2025-12-19,5,153.76,768.8
1103,437,104,5,2026-06-07,1,92.41,92.41
1104,496,95,1,2025-03-05,3,156.71,470.13
1105,421,181,6,2025-01-01,3,120.85,362.55
1106,121,73,7,2025-04-23,1,73.48,73.48
1107,365,161,7,2026-02-08,2,165.69,331.38
1108,280,98,4,2026-02-20,2,53.88,107.76
1109,97,122,9,2025-06-27,1,190.95,190.95
1110,79,93,5,2026-01-29,2,220.98,441.96
1111,37,35,1,2025-05-09,1,140.08,140.08
